ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,engine_capacity,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,price_in_billion
4893522,Imported,Used car,SUV,0,Silver,Brown,5,7,Petrol,1.5,Automatic,RFD,9,Toyota,Rush,2020,0.539
4893525,Imported,Used car,Sedan,55000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.3,Honda,Civic,2018,0.525
4893527,Imported,Used car,SUV,63000,Black,Brown,5,8,Petrol,2.7,Automatic,RFD,11.1,Toyota,Fortuner,2017,0.79
4893529,Domestic assembly,Used car,SUV,95000,Silver,Grey,5,8,Diesel,2.5,Manual,RFD,9.9,Toyota,Fortuner,2016,0.545
4893544,Imported,Used car,Sedan,8000,White,Brown,4,4,Petrol,2.9,Automatic,RFD,6.8,Porsche,Panamera,2021,6.5
4893571,Domestic assembly,Used car,Hatchback,0,Silver,Grey,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2014,0.279
4893583,Domestic assembly,Used car,SUV,0,Grey,Cream,5,8,Petrol,1.6,Manual,RFD,9,Suzuki,APV,2009,0.22
4893584,Domestic assembly,Used car,Sedan,189000,White,Grey,4,5,Petrol,1.8,Manual,FWD,10.1,Daewoo,Lacetti,2004,0.085
4893597,Domestic assembly,Used car,Sedan,15000,Green,Black,4,5,Petrol,1.5,Automatic,FWD,6.1,Honda,City,2021,0.56
4893602,Imported,Used car,Hatchback,20000,White,Black,5,5,Petrol,1.5,Automatic,FWD,6.7,Mazda,2 Sport,2019,0.465
4893608,Domestic assembly,Used car,Sedan,120000,Black,Grey,4,5,Petrol,1.5,Automatic,FWD,6,Nissan,Sunny,2013,0.285
4893612,Imported,Used car,Van/Minivan,13,Brown,Grey,4,2,Petrol,1,Automatic,FWD,8.3,Kia,Morning,2014,0.215
4893617,Imported,Used car,SUV,20000,Brown,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2020,0.566
4893620,Domestic assembly,Used car,Hatchback,80000,Silver,Colorful,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2015,0.18
4893621,Imported,Used car,SUV,20000,Black,Black,5,7,Diesel,2.2,Automatic,4WD,12.2,Hyundai,Santa_Fe,2007,0.36
4893630,Domestic assembly,Used car,Sedan,13058,Yellow,Cream,4,5,Petrol,1.4,Automatic,FWD,6.7,Hyundai,Accent,2020,0.48
4893636,Domestic assembly,Used car,SUV,30000,White,Cream,5,7,Diesel,2.2,Automatic,FWD,9.4,Kia,Sorento,2021,0.91
4893639,Domestic assembly,Used car,Sedan,45397,White,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2021,0.445
4893644,Domestic assembly,Used car,Sedan,36129,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.9,Mazda,3,2018,0.509
4893653,Imported,Used car,Convertible/Cabriolet,10000,White,Brown,2,2,Petrol,2,Automatic,RFD,8.5,BMW,Z4,2022,2.92
4893669,Imported,Used car,SUV,69000,Red,Yellow,5,5,Petrol,2,Automatic,AWD,9.8,Volvo,XC60,2019,1.96
4893674,Imported,Used car,SUV,40000,White,Brown,5,5,Petrol,3,Automatic,AWD,9.8,LandRover,Range_Rover,2014,3.779
4893678,Domestic assembly,Used car,Crossover,10000,Red,Brown,5,5,Petrol,1.6,Automatic,AWD,9.7,Hyundai,Tucson,2021,0.979
4893682,Imported,Used car,Sedan,50000,White,Cream,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2016,0.799
4893685,Imported,Used car,SUV,0,White,Cream,5,7,Diesel,2.2,Automatic,AWD,11.6,Hyundai,Palisade,2021,2.49
4893686,Domestic assembly,Used car,Crossover,29000,Copper,Brown,5,8,Petrol,2,Manual,RFD,11,Toyota,Innova,2020,0.645
4893693,Domestic assembly,Used car,Sedan,50000,White,Cream,4,5,Petrol,3,Automatic,RFD,4.1,Mercedes-Benz,S450L,2017,2.688
4893699,Domestic assembly,Used car,SUV,13000,Red,Brown,5,7,Petrol,2.5,Automatic,AWD,8.9,Hyundai,Santa_Fe,2022,1.15
4893703,Domestic assembly,Used car,Sedan,102,Silver,Cream,4,5,Petrol,1.5,Manual,FWD,10.8,Chevrolet,Aveo,2013,0.16
4893706,Imported,Used car,Pickup,70000,Green,Colorful,4,5,Diesel,2.5,Automatic,RFD,10.2,Nissan,Navara,2017,0.459
4893715,Imported,New car,SUV,0,Grey,Grey,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2023,0.698
4893716,Domestic assembly,Used car,Sedan,67000,White,Cream,4,5,Petrol,1.6,Manual,FWD,9,Kia,Cerato,2017,0.38
4893720,Imported,Used car,Pickup,66000,Orange,Black,4,5,Diesel,2,Automatic,4WD,10.2,Ford,Ranger,2018,0.699
4893722,Domestic assembly,Used car,SUV,78000,Brown,Brown,5,8,Diesel,2.4,Manual,RFD,11.6,Toyota,Fortuner,2020,0.87
4893726,Imported,Used car,Hatchback,90000,Red,Colorful,5,5,Petrol,1.3,Automatic,FWD,6.7,Toyota,Yaris,2010,0.315
4893727,Imported,New car,Pickup,0,White,Grey,4,5,Diesel,2.3,Automatic,RFD,9.6,Nissan,Navara,2022,0.699
4893732,Imported,Used car,SUV,60000,White,Grey,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2019,0.54
4893733,Imported,Used car,SUV,36000,Grey,Black,5,7,Petrol,3,Automatic,AWD,10.8,Audi,Q7,2020,2.95
4893738,Domestic assembly,Used car,Crossover,40000,Red,Cream,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,0.585
4893744,Domestic assembly,New car,Truck,0,White,Grey,2,3,Diesel,3,Manual,RFD,0,Isuzu,QKR,2023,0.795
4893747,Imported,Used car,Pickup,20000,Red,Black,4,5,Diesel,2.2,Automatic,RFD,11.4,Ford,Ranger,2021,0.615
4893748,Imported,Used car,Van/Minivan,69000,Copper,Grey,5,2,Petrol,1,Automatic,FWD,8.3,Kia,Morning,2015,0.225
4893760,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,1.25,Manual,FWD,8.3,Kia,Morning,2016,0.22
4893766,Domestic assembly,Used car,Crossover,32000,Red,Black,5,5,Petrol,2,Automatic,FWD,8.4,Hyundai,Kona,2018,0.535
4893772,Imported,Used car,SUV,39000,White,Black,5,7,Petrol,2.7,Automatic,RFD,9.5,Toyota,Fortuner,2021,1.04
4893773,Imported,New car,Sedan,0,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.5,Mazda,2,2022,0.547
4893774,Imported,Used car,Pickup,0,Black,Black,4,5,Diesel,2.2,Automatic,RFD,10.8,Ford,Ranger,2015,0.435
4893775,Imported,Used car,SUV,63000,Black,Brown,5,8,Petrol,2.7,Automatic,RFD,11.1,Toyota,Fortuner,2017,0.77
4893776,Domestic assembly,New car,Truck,0,White,Different color,2,3,Diesel,0,Manual,RFD,10,Isuzu,NQR,2022,0.81
4893777,Imported,Used car,Sedan,11900,Grey,Black,4,5,Petrol,1.5,Automatic,FWD,7.6,Honda,Civic,2022,0.789
4893780,Imported,Used car,Crossover,15000,White,White,5,5,Petrol,2,Automatic,FWD,0,Mazda,CX_30 Premium,2021,0.72
4893781,Domestic assembly,Used car,Sedan,17000,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8.3,Mazda,3,2022,0.63
4893784,Domestic assembly,Used car,Sedan,15000,White,Colorful,4,5,Petrol,1.4,Automatic,FWD,0,Kia,Soluto,2020,0.425
4893787,Imported,Used car,Hatchback,0,Green,Colorful,5,5,Petrol,1.1,Manual,FWD,8.4,Hyundai,Getz,2008,0.128
4893792,Imported,Used car,Hatchback,820000,Orange,Copper,5,5,Petrol,1.25,Automatic,FWD,6.6,Hyundai,i10,2016,0.315
4893798,Imported,Used car,Hatchback,60000,Brown,Brown,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia,Rio,2015,0.38
4893812,Domestic assembly,Used car,SUV,66000,White,Cream,5,7,Petrol,2.4,Automatic,FWD,11.1,Kia,Sorento,2016,0.628
4893818,Domestic assembly,New car,SUV,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.822
4893822,Domestic assembly,New car,Van/Minivan,0,Green,Brown,5,7,Diesel,2.2,Automatic,FWD,8.9,Kia,Carnival,2023,1.439
4893826,Domestic assembly,New car,SUV,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.9
4893831,Imported,Used car,SUV,68000,White,Black,5,7,Diesel,3,Automatic,RFD,10.8,Isuzu,MU-X,2016,0.599
4893840,Domestic assembly,Used car,SUV,80000,Brown,Cream,5,7,Diesel,2.2,Automatic,FWD,11,Hyundai,Santa_Fe,2018,0.819
4893846,Imported,Used car,Van/Minivan,19000,White,Black,5,7,Petrol,3.5,Automatic,FWD,15.2,Toyota,Alphard,2022,3.9
4893854,Domestic assembly,Used car,SUV,0,Black,Cream,5,8,Petrol,2.7,Automatic,4WD,12.1,Toyota,Fortuner,2011,0.358
4893861,Domestic assembly,Used car,SUV,17000,White,Black,5,5,Petrol,2,Automatic,AWD,4.2,Mercedes-Benz,GLC300,2021,1.938
4893862,Imported,Used car,Hatchback,0,White,Grey,5,5,Petrol,1,Manual,FWD,6.6,Hyundai,i10,2016,0.21
4893866,Imported,Used car,SUV,17000,White,Brown,5,7,Hybrid,2,Automatic,AWD,10.1,Volvo,XC90,2021,4.279
4893867,Domestic assembly,Used car,SUV,22000,Green,Black,5,5,Petrol,2,Automatic,FWD,9.8,Mazda,CX-5,2022,0.785
4893868,Imported,Used car,SUV,46000,Sand,Black,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2019,0.935
4893874,Domestic assembly,Used car,Hatchback,60000,Red,Cream,5,5,Petrol,1.25,Automatic,FWD,8.3,Kia,Morning,2019,0.32
4893875,Imported,Used car,SUV,60000,White,Black,5,7,Petrol,1.5,Automatic,FWD,8.2,Honda,CR-V,2018,0.788
4893876,Domestic assembly,Used car,SUV,0,Black,Grey,5,7,Petrol,2.4,Manual,FWD,15.6,Chevrolet,Captiva,2008,0.185
4893882,Domestic assembly,Used car,Sedan,48000,White,Cream,4,5,Petrol,1.5,Manual,FWD,8.1,Toyota,Vios,2019,0.398
4893885,Domestic assembly,Used car,Sedan,95000,White,Grey,4,5,Petrol,1.4,Manual,FWD,7.6,Hyundai,Accent,2019,0.375
4893886,Domestic assembly,Used car,Sedan,35678,White,Cream,4,5,Petrol,1.4,Manual,FWD,7.2,Hyundai,Accent,2018,0.34
4893891,Domestic assembly,Used car,SUV,33500,Green,Black,5,5,Petrol,2.5,Automatic,FWD,9.4,Mazda,CX-5,2019,0.8
4893892,Domestic assembly,Used car,Sedan,39000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda,3,2019,0.54
4893896,Domestic assembly,Used car,Sedan,50000,White,Black,4,5,Petrol,2,Automatic,RFD,16.4,Mercedes-Benz,E200,2018,1.32
4893897,Domestic assembly,Used car,Sedan,39000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda,3,2019,0.55
4893900,Imported,Used car,Sedan,33368,White,White,4,5,Petrol,3,Automatic,RFD,16,Maserati,Quattroporte,2017,3.499
4893901,Domestic assembly,Used car,Sedan,18000,Green,Black,4,5,Petrol,2,Automatic,RFD,7.9,Mercedes-Benz,C200,2021,1.345
4893906,Domestic assembly,Used car,Sedan,100000,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,7.4,Toyota,Vios,2010,0.299
4893908,Domestic assembly,Used car,Sedan,39000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda,3,2019,0.55
4893909,Domestic assembly,Used car,Sedan,31000,Sand,Grey,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2019,0.495
4893914,Domestic assembly,Used car,Sedan,19000,Black,Black,4,5,Petrol,2,Automatic,RFD,7.8,Mercedes-Benz,C200,2020,1.18
4893918,Imported,Used car,Sedan,88000,Red,Cream,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2013,0.55
4893920,Imported,Used car,Sedan,110000,White,Cream,4,5,Petrol,3.5,Automatic,FWD,9.9,Lexus,ES350,2006,0.478
4893921,Imported,Used car,Sedan,88000,Red,Cream,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2013,0.55
4893926,Domestic assembly,Used car,SUV,30,White,Black,5,5,Petrol,2,Automatic,AWD,9.4,Mercedes-Benz,GLC200,2022,2.039
4893929,Imported,Used car,Pickup,100000,Green,Black,4,5,Diesel,2.2,Manual,RFD,10.2,Ford,Ranger,2018,0.47
4893935,Imported,Used car,Pickup,36000,Black,Black,4,5,Diesel,2.2,Automatic,RFD,11.4,Ford,Ranger,2021,0.639
4893942,Domestic assembly,Used car,Hatchback,47000,White,Black,5,5,Petrol,1.4,Automatic,FWD,6,Suzuki,Swift,2017,0.389
4893943,Domestic assembly,Used car,Sedan,80000,Silver,Cream,4,5,Petrol,2.5,Automatic,FWD,7.8,Toyota,Camry,2012,0.505
4893944,Domestic assembly,Used car,Sedan,20000,White,Black,4,5,Petrol,2,Automatic,RFD,7.9,Mercedes-Benz,C200,2021,1.32
4893948,Domestic assembly,Used car,Sedan,70000,Green,Cream,4,5,Petrol,2,Automatic,FWD,7.7,Mazda,3,2017,0.469
4893949,Domestic assembly,Used car,Sedan,0,Green,Grey,4,5,Petrol,1.25,Manual,FWD,6.7,Hyundai,i10,2019,0.315
4893952,Imported,Used car,Hatchback,4000,White,Grey,5,5,Petrol,1.25,Automatic,FWD,5.6,Hyundai,i10,2017,0.318
4893955,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,1.4,Automatic,FWD,5.6,VinFast,Fadil,2020,0.32
4893956,Domestic assembly,Used car,Sedan,70000,White,Grey,4,5,Petrol,1.5,Automatic,FWD,7.7,Honda,City,2014,0.379
4893957,Domestic assembly,Used car,Sedan,27000,Black,Brown,4,5,Petrol,2,Automatic,RFD,9,Mercedes-Benz,E300,2021,2.25
4893963,Domestic assembly,Used car,Hatchback,60000,Silver,Colorful,5,5,Petrol,1.25,Automatic,FWD,5.6,Hyundai,i10,2018,0.31
4893966,Domestic assembly,Used car,Hatchback,0,White,Grey,5,5,Petrol,0.8,Manual,FWD,6.3,Chevrolet,Spark,2010,0.08
4893974,Domestic assembly,Used car,Van/Minivan,11000,Silver,Silver,5,7,Diesel,2.2,Automatic,FWD,12.3,Kia,Sedona,2016,0.66
4893977,Imported,Used car,Pickup,15000,Black,Black,4,5,Petrol,3.5,Automatic,4WD,9.4,Ford,F150,2019,3.9
4893978,Imported,Used car,SUV,10000,Brown,White,5,4,Petrol,3,Automatic,AWD,8.4,LandRover,Range_Rover,2020,11.8
4893980,Domestic assembly,Used car,SUV,0,Red,Black,5,5,Petrol,2,Automatic,FWD,9.4,Mazda,CX-5,2019,0.69
4893981,Domestic assembly,Used car,Sedan,120500,Silver,Cream,4,5,Petrol,2.4,Automatic,FWD,8.7,Toyota,Camry,2009,0.42
4893988,Imported,Used car,Hatchback,85000,Red,Black,5,5,Petrol,1.5,Automatic,FWD,6.9,Toyota,Yaris,2011,0.32
4893990,Imported,Used car,Pickup,0,Orange,Brown,4,5,Diesel,3.2,Automatic,4WD,10.8,Ford,Ranger,2017,0.625
4893993,Imported,New car,Van/Minivan,0,White,Black,5,7,Petrol,1.5,Automatic,FWD,0,Hyundai,Stargazer,2022,0.536
4893998,Imported,Used car,SUV,47000,Orange,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2020,0.596
4894002,Domestic assembly,Used car,Sedan,12368,Black,Cream,4,5,Petrol,1.5,Manual,FWD,8.8,Toyota,Vios,2013,0.289
4894006,Imported,Used car,Sedan,20000,Black,Brown,4,4,Petrol,2.9,Automatic,RFD,6.8,Porsche,Panamera,2021,6.9
4894007,Imported,Used car,Hatchback,50000,Silver,Colorful,5,5,Petrol,1.5,Automatic,FWD,5.9,Toyota,Yaris,2017,0.475
4894011,Domestic assembly,Used car,Sedan,40000,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.8,Mazda,3,2019,0.545
4894014,Domestic assembly,Used car,Crossover,28000,White,Cream,5,5,Petrol,1.4,Automatic,FWD,8.9,Kia,Seltos,2021,0.676
4894022,Domestic assembly,Used car,Sedan,83000,White,Grey,4,5,Petrol,1.6,Automatic,FWD,7.6,Hyundai,Elantra,2017,0.475
4894023,Domestic assembly,Used car,Crossover,30000,White,Cream,5,5,Diesel,2,Automatic,FWD,10.2,Hyundai,Tucson,2020,0.844
4894026,Imported,Used car,Van/Minivan,160000,Silver,Grey,3,6,Diesel,2.5,Manual,RFD,15.8,Hyundai,Starex,2006,0.145
4894027,Domestic assembly,Used car,SUV,11000,Silver,Black,5,5,Petrol,1.5,Manual,FWD,8.7,Ford,EcoSport Ambiente ,2018,0.408
4894032,Domestic assembly,Used car,Sedan,8000,Black,Brown,4,5,Petrol,1.5,Automatic,RFD,4.4,Mercedes-Benz,C200,2022,1.599
4894038,Domestic assembly,Used car,Sedan,16000,White,Black,4,5,Petrol,1.8,Automatic,FWD,7.3,Toyota,Corolla_altis,2021,0.676
4894039,Domestic assembly,Used car,SUV,15000,Red,Cream,5,7,Petrol,2.5,Automatic,AWD,9.4,Kia,Sorento,2021,1.039
4894044,Imported,Used car,SUV,50000,Black,Black,5,7,Diesel,2,Automatic,4WD,10.8,Ford,Everest,2020,1.1
4894045,Domestic assembly,New car,Van/Minivan,0,White,Brown,5,7,Diesel,2.2,Automatic,FWD,8.9,Kia,Carnival,2023,1.529
4894048,Domestic assembly,Used car,Sedan,9900,White,Colorful,4,5,Petrol,1.6,Automatic,FWD,10.9,Kia,K3,2022,0.64
4894049,Domestic assembly,Used car,SUV,47946,Brown,Brown,5,7,Petrol,2,Automatic,AWD,9.1,VinFast,Lux_SA_2.0,2019,0.89
4894058,Imported,Used car,Sedan,96540,Black,Cream,4,5,Petrol,6,Automatic,RFD,21,Bentley,Flying Spur,2006,1.39
4894068,Domestic assembly,Used car,Hatchback,37000,Silver,Colorful,5,5,Petrol,1.25,Manual,FWD,6.7,Hyundai,i10,2019,0.309
4894074,Domestic assembly,Used car,Sedan,10000,Black,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2022,0.548
4894077,Imported,Used car,SUV,12000,White,Black,5,7,Petrol,1.5,Automatic,FWD,9.1,Suzuki,Ertiga,2020,0.465
4894081,Imported,Used car,Sedan,75500,White,Black,4,5,Petrol,1.2,Automatic,FWD,6.2,Mitsubishi,Attrage,2018,0.365
4894089,Domestic assembly,Used car,SUV,20000,White,Grey,5,7,Petrol,1.5,Automatic,FWD,8.5,Honda,CR-V,2020,0.935
4894094,Imported,Used car,Pickup,90000,Black,Black,4,5,Diesel,2.2,Manual,RFD,10.8,Ford,Ranger,2015,0.388
4894099,Domestic assembly,Used car,Sedan,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,8,Honda,City,2018,0.415
4894111,Imported,Used car,Hatchback,25000,White,Grey,5,5,Petrol,1.2,Manual,FWD,8.4,Toyota,Wigo,2020,0.289
4894119,Imported,Used car,Sedan,130000,Black,Black,4,5,Petrol,2,Automatic,RFD,5,BMW,3_Series,2009,0.33
4894123,Imported,New car,Sedan,0,Yellow,Black,4,5,Petrol,1.5,Automatic,FWD,0,MG,5,2022,0.588
4894124,Imported,Used car,Hatchback,0,Green,Grey,5,5,Petrol,1.1,Manual,FWD,9.7,Hyundai,Getz,2009,0.115
4894126,Domestic assembly,Used car,Sedan,200000,Black,Cream,4,5,Petrol,2,Automatic,RFD,7.2,Mercedes-Benz,C250,2015,0.68
4894130,Domestic assembly,Used car,Sedan,0,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2018,0.395
4894131,Domestic assembly,Used car,Sedan,120000,Silver,Colorful,4,5,Petrol,1.5,Manual,FWD,8.8,Toyota,Vios,2015,0.31
4894136,Imported,Used car,Sedan,0,Grey,Cream,4,5,Petrol,3,Automatic,FWD,11.1,Buick,LaCrosse,2007,0.24
4894143,Domestic assembly,Used car,Sedan,120000,Black,Black,4,5,Petrol,1.8,Automatic,RFD,17.4,Mercedes-Benz,C250,2010,0.315
4894144,Imported,Used car,Sedan,20000,Red,Cream,4,5,Petrol,4,Automatic,RFD,21,Bentley,Flying Spur,2021,18.9
4894145,Imported,Used car,Sedan,100000,Silver,Black,4,5,Petrol,1.6,Automatic,FWD,16.4,Daewoo,Lacetti,2010,0.21
4894154,Domestic assembly,Used car,Sedan,38000,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2018,0.37
4894158,Imported,Used car,SUV,60000,White,Black,5,7,Petrol,1.5,Automatic,FWD,10,Mitsubishi,Xpander,2019,0.555
4894159,Domestic assembly,Used car,Sedan,60000,Silver,Cream,4,5,Petrol,1.5,Automatic,FWD,9.3,Toyota,Vios,2017,0.42
4894160,Imported,Used car,Sedan,78000,White,Different color,4,5,Petrol,2,Automatic,RFD,10,BMW,5_Series,2015,0.78
4894161,Domestic assembly,Used car,Van/Minivan,74000,Red,Grey,5,2,Petrol,0.8,Manual,FWD,7,Chevrolet,Spark Lite Van,2015,0.125
4894164,Imported,Used car,Sedan,6000,Black,Black,4,5,Petrol,2.4,Automatic,FWD,7.1,Honda,Accord,2017,0.685
4894168,Domestic assembly,Used car,Sedan,63000,White,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Mazda,3,2017,0.465
4894169,Domestic assembly,New car,Pickup,0,Red,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.879
4894173,Imported,Used car,Sedan,80000,Sand,Colorful,4,5,Petrol,1.2,Manual,FWD,6.2,Mitsubishi,Attrage,2015,0.238
4894175,Imported,Used car,Van/Minivan,16000,Black,Black,4,7,Petrol,3.5,Automatic,FWD,0,Lexus,LM350,2022,6.7
4894178,Domestic assembly,Used car,Crossover,20000,Black,Cream,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia,Seltos,2020,0.678
4894179,Domestic assembly,New car,Pickup,0,Orange,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.896
4894180,Domestic assembly,Used car,Sedan,60000,Black,Yellow,4,5,Petrol,1.5,Automatic,FWD,8.1,Toyota,Vios,2019,0.49
4894181,Domestic assembly,New car,Pickup,0,Black,Black,4,5,Diesel,2,Automatic,4WD,11.7,Ford,Ranger,2023,0.879
4894186,Imported,Used car,SUV,44000,Black,Brown,5,5,Petrol,3.5,Automatic,AWD,11,Lexus,RX350,2018,2.779
4894193,Domestic assembly,New car,Pickup,0,Grey,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford,Ranger,2023,0.639
4894194,Domestic assembly,Used car,Sedan,123385,Yellow,Black,4,5,Petrol,1.8,Manual,FWD,8.8,Ford,Laser,2002,0.085
4894199,Domestic assembly,New car,Pickup,0,White,Black,4,5,Diesel,2.2,Automatic,RFD,11.7,Ford,Ranger,2023,0.659
4894211,Domestic assembly,Used car,Crossover,41000,Red,Black,5,5,Petrol,1.6,Automatic,FWD,7.4,Peugeot,3008,2020,0.792
4894212,Domestic assembly,Used car,Sedan,40000,White,Cream,4,5,Petrol,2,Automatic,FWD,7.9,Hyundai,Elantra,2019,0.579
4894217,Domestic assembly,Used car,SUV,90000,Red,Black,5,5,Petrol,1.5,Automatic,FWD,9,Ford,EcoSport Titanium,2015,0.375
4894219,Imported,Used car,Pickup,50000,Yellow,Black,4,5,Diesel,2.4,Automatic,4WD,12.3,Mitsubishi,Triton,2020,0.695
4894223,Domestic assembly,Used car,Van/Minivan,36000,White,Cream,5,7,Diesel,2.2,Automatic,FWD,12.1,Kia,Sedona,2019,0.979
4894224,Domestic assembly,Used car,SUV,170000,Sand,Cream,5,8,Diesel,2.5,Automatic,RFD,10.5,Ford,Everest,2008,0.285
4894236,Imported,Used car,SUV,75000,Brown,Brown,5,8,Petrol,2.7,Automatic,RFD,11.6,Toyota,Fortuner,2019,0.8
4894241,Domestic assembly,Used car,SUV,50000,Green,Brown,5,7,Petrol,2.4,Automatic,AWD,9.9,Hyundai,Santa_Fe,2020,0.96
4894246,Domestic assembly,Used car,Sedan,80000,Red,Black,4,5,Petrol,1.5,Automatic,FWD,7.7,Mazda,3,2017,0.52
4894252,Domestic assembly,Used car,Truck,40000,Green,Green,2,3,Diesel,0,Manual,RFD,10,Kia,K3000S,2004,0.12
4894261,Imported,Used car,Pickup,60000,Red,Black,4,5,Diesel,2.5,Automatic,4WD,12.4,Chevrolet,Colorado,2019,0.495
4894279,Domestic assembly,Used car,Crossover,25000,Red,Black,5,5,Petrol,2,Automatic,FWD,8.5,Hyundai,Kona,2021,0.635
4894285,Domestic assembly,Used car,Sedan,70000,White,Cream,4,5,Petrol,2,Automatic,FWD,9,Kia,Cerato,2016,0.45
4894286,Domestic assembly,Used car,Sedan,68000,Silver,Black,4,5,Petrol,2,Automatic,FWD,7.4,Honda,Civic,2014,0.44
4894292,Domestic assembly,Used car,Sedan,22000,White,Cream,4,5,Petrol,1.4,Manual,FWD,6.7,Hyundai,Accent,2020,0.35
4894296,Imported,Used car,Convertible/Cabriolet,10000,White,Red,2,4,Petrol,2,Automatic,RFD,9,BMW,4_Series,2022,3.39
4894298,Domestic assembly,Used car,Sedan,11000,Grey,Copper,4,5,Petrol,1.8,Automatic,FWD,7.6,Honda,Civic,2013,0.39
4894302,Domestic assembly,Used car,Pickup,3000,Red,Black,4,5,Diesel,2,Automatic,4WD,12.1,Ford,Ranger,2022,0.89
4894303,Domestic assembly,Used car,Sedan,70000,White,Black,4,5,Petrol,2,Automatic,FWD,7.6,Mazda,3,2015,0.42
4894307,Imported,Used car,Van/Minivan,60000,Grey,Black,5,2,Petrol,1,Automatic,FWD,8.3,Kia,Morning,2016,0.268
4894308,Domestic assembly,Used car,Sedan,50000,Sand,Cream,4,5,Petrol,1.5,Manual,FWD,8.1,Toyota,Vios,2018,0.372
4894311,Domestic assembly,Used car,Crossover,20000,White,Black,5,5,Petrol,1.2,Automatic,FWD,9.5,Peugeot,2008,2021,0.77
4894312,Domestic assembly,Used car,Sedan,35000,Black,Cream,4,5,Petrol,2,Automatic,RFD,7.8,Mercedes-Benz,E200,2017,1.2
4894318,Domestic assembly,Used car,Hatchback,0,White,Black,5,5,Petrol,1.5,Automatic,FWD,7.6,Mazda,3,2015,0.53
4894323,Imported,Used car,SUV,4000,Green,Brown,5,5,Petrol,2,Automatic,AWD,13.8,Lexus,RX300,2022,3.3
4894326,Domestic assembly,Used car,SUV,90000,Red,Black,5,5,Petrol,1.5,Automatic,FWD,9,Ford,EcoSport Titanium,2015,0.365
4894329,Imported,Used car,Coupe,41600,Green,Black,2,4,Petrol,2.3,Automatic,RFD,12.1,Ford,Mustang,2018,2.515
4894330,Imported,New car,Pickup,0,White,Black,4,5,Diesel,2.4,Automatic,RFD,10.5,Toyota,Hilux,2023,0.83
4894333,Imported,Used car,SUV,12000,White,Brown,5,5,Petrol,2,Automatic,AWD,13.8,Lexus,RX300,2021,3.15
4894335,Imported,Used car,Hatchback,32000,Red,Grey,5,5,Petrol,1.4,Automatic,FWD,8.3,Kia,Rio,2015,0.388
4894336,Domestic assembly,Used car,Sedan,0,Brown,Brown,4,5,Petrol,1.8,Automatic,RFD,11.4,Mercedes-Benz,E250,2009,0.405
4894342,Imported,Used car,Sedan,90000,Black,Black,4,5,Petrol,2,Automatic,FWD,9.2,Mazda,3,2009,0.25
4894347,Domestic assembly,New car,SUV,0,Red,Black,4,5,Petrol,1.5,Automatic,FWD,9.3,Ford,Territory,2023,0.954
